5119.594990938383,1
5077.280465587144,2
4998.1777111320125,3
4998.1777111320125,4
4897.415199735747,5
4891.382182765542,6
4891.382182765542,7
4822.659342367507,8
4822.659342367507,9
4822.659342367507,10
4821.777655730723,11
4778.066102813885,12
4747.2416470529015,13
4738.87474790029,14
4738.87474790029,15
4738.87474790029,16
4661.701296934475,17
4661.701296934475,18
4661.701296934475,19
4661.701296934475,20
4661.701296934475,21
4661.701296934475,22
4661.701296934475,23
4661.701296934475,24
4661.701296934475,25
4614.721566716854,26
4614.721566716854,27
4614.721566716854,28
4614.721566716854,29
4614.721566716854,30
4612.77102110863,31
4612.77102110863,32
4612.77102110863,33
4599.581172323497,34
4599.581172323497,35
4558.907265293101,36
4558.907265293101,37
4558.907265293101,38
4544.137958752604,39
4453.371855939371,40
4453.371855939371,41
4442.4518295875105,42
4433.287805811779,43
4416.240124552418,44
4416.240124552418,45
4416.240124552418,46
4416.240124552418,47
4363.961877440746,48
4363.961877440746,49
4363.961877440746,50
4363.961877440746,51
4363.961877440746,52
4362.460603568856,53
4362.460603568856,54
4362.460603568856,55
4362.460603568856,56
4331.539430003366,57
4331.539430003366,58
4331.539430003366,59
4331.539430003366,60
4310.025173196738,61
4310.025173196738,62
4310.025173196738,63
4310.025173196738,64
4234.473967492554,65
4234.473967492554,66
4210.228644861316,67
4210.228644861316,68
4210.228644861316,69
4210.228644861316,70
4210.228644861316,71
4210.228644861316,72
4210.228644861316,73
4210.228644861316,74
4210.228644861316,75
4210.228644861316,76
4207.203413052331,77
4207.203413052331,78
4153.505582635892,79
4153.505582635892,80
4153.505582635892,81
4153.505582635892,82
4153.505582635892,83
4153.505582635892,84
4153.505582635892,85
4145.193212344949,86
4142.677805637666,87
4142.677805637666,88
4137.319118843112,89
4093.688012685584,90
4093.688012685584,91
4093.688012685584,92
4093.688012685584,93
4093.688012685584,94
4093.688012685584,95
4079.481805264408,96
4079.481805264408,97
4047.112226484535,98
4046.947416180839,99
4046.947416180839,100
4046.947416180839,101
4046.947416180839,102
4046.947416180839,103
4046.947416180839,104
4046.947416180839,105
4046.947416180839,106
4046.0227917759617,107
4046.0227917759617,108
4046.0227917759617,109
3933.9806008338437,110
3900.199456934351,111
3892.8901088125126,112
3876.6053101286875,113
3876.6053101286875,114
3876.6053101286875,115
3876.6053101286875,116
3876.6053101286875,117
3868.6747680156027,118
3868.6747680156027,119
3868.6747680156027,120
3868.6747680156027,121
3857.6782177514274,122
3857.6782177514274,123
3857.6782177514274,124
3857.6782177514274,125
3857.6782177514274,126
3857.6782177514274,127
3853.4692636967225,128
3853.4692636967225,129
3853.4692636967225,130
3853.4692636967225,131
3853.4692636967225,132
3853.4692636967225,133
3823.68687112452,134
3823.68687112452,135
3823.68687112452,136
3817.375198644018,137
3817.375198644018,138
3807.0243641531915,139
3807.0243641531915,140
3807.0243641531915,141
3807.0243641531915,142
3807.0243641531915,143
3807.0243641531915,144
3807.0243641531915,145
3804.892706111009,146
3804.892706111009,147
3786.563850735177,148
3786.563850735177,149
3786.563850735177,150
3778.6351035072203,151
3778.6351035072203,152
3775.4067550783802,153
3775.4067550783802,154
3775.4067550783802,155
3775.4067550783802,156
3775.4067550783802,157
3775.4067550783802,158
3775.4067550783802,159
3775.4067550783802,160
3775.4067550783802,161
3775.4067550783802,162
3775.4067550783802,163
3775.4067550783802,164
3775.4067550783802,165
3760.216813146775,166
3760.216813146775,167
3733.9993467645945,168
3733.9993467645945,169
3733.9993467645945,170
3732.8351287697114,171
3732.8351287697114,172
3732.8351287697114,173
3732.8351287697114,174
3732.8351287697114,175
3721.456489898821,176
3721.456489898821,177
3721.456489898821,178
3721.456489898821,179
3721.456489898821,180
3721.456489898821,181
3721.456489898821,182
3690.9729061706053,183
3629.8835932755396,184
3621.7065556011516,185
3621.7065556011516,186
3599.471849446239,187
3572.9946863126647,188
3572.9946863126647,189
3572.9946863126647,190
3572.9946863126647,191
3563.86486058327,192
3563.86486058327,193
3563.86486058327,194
3559.144274683636,195
3559.144274683636,196
3448.4058474824906,197
3448.4058474824906,198
3448.4058474824906,199
3448.4058474824906,200
3448.4058474824906,201
3448.4058474824906,202
3443.2422528494194,203
3443.2422528494194,204
3443.2422528494194,205
3412.898112441097,206
3408.9397439055506,207
3408.9397439055506,208
3408.9397439055506,209
3408.9397439055506,210
3408.9397439055506,211
3408.9397439055506,212
3379.211891064783,213
3373.130221496916,214
3373.130221496916,215
3373.130221496916,216
3373.130221496916,217
3373.130221496916,218
3373.130221496916,219
3359.0256346530564,220
3357.318103103738,221
3357.318103103738,222
3312.62498363216,223
3312.62498363216,224
3302.1643375102153,225
3302.1643375102153,226
3302.1643375102153,227
3302.1643375102153,228
3302.1643375102153,229
3302.1643375102153,230
3273.272430009439,231
3273.272430009439,232
3273.272430009439,233
3273.272430009439,234
3273.272430009439,235
3273.272430009439,236
3273.272430009439,237
3273.272430009439,238
3273.272430009439,239
3273.272430009439,240
3252.691208040009,241
3252.691208040009,242
3252.691208040009,243
3252.691208040009,244
3252.691208040009,245
3252.691208040009,246
3252.691208040009,247
3252.691208040009,248
3252.691208040009,249
3200.5130777020377,250
3200.5130777020377,251
3200.5130777020377,252
3200.5130777020377,253
3200.5130777020377,254
3200.5130777020377,255
3200.5130777020377,256
3200.5130777020377,257
3200.5130777020377,258
3160.209889080311,259
3160.209889080311,260
3160.209889080311,261
3160.209889080311,262
3160.209889080311,263
3160.209889080311,264
3160.209889080311,265
3160.209889080311,266
3160.209889080311,267
3160.209889080311,268
3140.577219323761,269
3140.577219323761,270
3140.577219323761,271
3140.577219323761,272
3140.577219323761,273
3140.577219323761,274
3140.577219323761,275
3140.577219323761,276
3130.2891661846625,277
3130.2891661846625,278
3130.2891661846625,279
3130.2891661846625,280
3130.2891661846625,281
3130.2891661846625,282
3125.834232936136,283
3125.834232936136,284
3125.834232936136,285
3125.834232936136,286
3125.834232936136,287
3125.834232936136,288
3125.834232936136,289
3125.834232936136,290
3103.885878438635,291
3103.885878438635,292
3103.885878438635,293
3103.885878438635,294
3103.680526550241,295
3103.680526550241,296
3103.680526550241,297
3103.680526550241,298
3103.680526550241,299
3098.1628898753265,300
3098.1628898753265,301
3098.1628898753265,302
3098.1628898753265,303
3098.1628898753265,304
3098.1628898753265,305
3098.1628898753265,306
3098.1628898753265,307
3098.1628898753265,308
3098.1628898753265,309
3098.1628898753265,310
3098.1628898753265,311
3098.1628898753265,312
3098.1628898753265,313
3098.1628898753265,314
3098.1628898753265,315
3068.185153579849,316
3068.185153579849,317
3068.185153579849,318
3068.185153579849,319
3068.185153579849,320
3068.185153579849,321
3066.0744606891,322
3066.0744606891,323
3066.0744606891,324
3045.425675183417,325
3045.425675183417,326
3045.425675183417,327
3045.425675183417,328
3045.425675183417,329
3045.425675183417,330
3045.425675183417,331
3045.425675183417,332
3045.425675183417,333
3037.1178218193495,334
3029.3582291688067,335
